host_id,host_name,listing_count,average_price
40126098,Ties,1,
40144766,Manon,1,400.0
40146138,Hesse,2,
40175778,Jan Erik,1,
40212149,Bo,1,540.0
40252149,Lotte,1,
40276736,Robert,1,
40285156,Noam,1,329.0
40319418,Santje Anna,1,500.0
40416262,Anthonius Marinus Arnoldus,1,262.0
40419840,Ana,1,
40424273,Karien,2,128.0
40459946,Canan,1,
40473531,Maureen,1,159.0
40476103,Ramon,1,
40507265,Bernard,1,115.0
40518564,Florentine,1,
40558800,Flora,1,
40578627,Joanna Maria,1,
40610918,Maartje,1,
40668655,Martina,1,50.0
40669331,Ian,1,
40693236,Milan,1,
40713389,Ward,1,
40768140,Siebe,1,
40786221,Mayk,1,
40842744,Joep,1,453.0
40843315,Balazs,1,129.0
40854693,J Willem,1,180.0
40858735,Oscar,1,
40887750,George,1,425.0
40965630,Chris,1,265.0
40966470,Janniek,1,
41023809,Peter,1,679.0
41049115,Stascha,1,
41124114,Merel,1,165.0
41126357,Heleen,1,413.0
41130076,Michiel,2,167.0
41142102,Mariam & Norbert,1,403.0
41154743,Rima,1,
41158764,Thom,1,
41246775,Ihsan,1,
41285288,Mark,1,
41289025,Nelson,1,
41349519,Kirsten,1,
41385289,Stijn,1,
41385567,Juno,1,207.0
41413710,Valeria,1,209.0
41441025,Sven,1,
41443297,Rutger,1,320.0
41519249,Nienke,1,
41548045,Jan,1,180.0
41599858,Sophie,1,200.0
41609885,Janny,1,
41639727,Maarten,1,322.0
41651111,Tabea,1,900.0
41682956,Quentin,1,
41837122,Janine,1,
41884848,Tom,1,297.0
41887765,Vilde Augdahl,1,83.0
41909018,Edgar,1,109.0
41916089,Yvonne,1,220.0
42011563,Maria,1,284.0
42054325,Lucy,1,285.0
42101435,Rashi,1,
42111714,Melissa,1,
42123074,Peter,1,
42131394,Ronie,1,176.0
42152626,Lieke,1,230.0
42184545,Laurens,1,
42188238,Wouter,1,234.0
42286632,Frouke,1,
42343390,Maura,1,
42350347,Pieter,1,189.0
42391071,Talitha,1,
42393079,Bob,1,
42396683,Frits,1,195.0
42405890,Marco,1,
42421869,Hidde,1,188.0
42454792,Oscar,1,
42527635,Stefanie,1,
42552144,Mihály,1,
42567598,Joelle,1,244.0
42571071,Thijs,1,680.0
42583507,Haris,1,149.0
42614372,Martine,1,
42676970,Jomny,1,129.0
42698391,Olaf And Mark,1,352.0
42765016,Freek,1,283.0
42771234,Kris,1,101.0
42771686,Ilse,1,
42858004,Julian,1,173.0
42865232,Blaž,1,161.0
42886702,Baptiste,1,380.0
42900803,Etienne,1,
42902272,Lawrence,1,109.0
42919276,Carlfried,1,
42929313,Silke,1,212.0
42973934,Ekaterina,1,445.0
42995389,Emmy-Koos,1,174.0
43021219,Frederique,1,450.0
43147002,Nadine,1,
43154282,Ezgi,1,270.0
43181354,Cristina,1,
43191575,Johanna,1,
43205475,Thomas,1,358.0
43205836,Francois,1,66.0
43236622,Cem,1,112.0
43268411,Tom,1,200.0
43362367,Will,1,
43388404,Thuynga,1,180.0
43396666,Daniel,1,
43423288,Niamh,1,203.0
43445408,Mirjam,1,
43473439,Carl,1,
43478926,Peter,1,250.0
43491593,Stephanie,1,
43514574,Kalile,1,364.0
43514658,Tim,1,178.0
43558489,Derk,1,
43572668,Vincent,1,341.0
43603801,Bart,1,125.0
43614335,Lisette,3,400.0
43652418,Debbie,1,220.0
43661666,Floor,1,180.0
43670444,Amanda,1,99.0
43675762,Alexander,1,
43675917,Carlijn,1,229.0
43688525,Salomé,1,189.0
43718573,Rik,1,
43745391,Laura,1,
43755170,Irene,1,
43775630,Annette,1,
43800778,Floor,1,
43851067,Georgina,1,746.0
43909387,Jarl,1,
43914462,Mai,1,
43932029,Robert,1,533.0
43936095,Judith,1,
43936099,Silvie,1,
43944335,Janina,1,326.0
43952074,Thijs,1,271.0
43958582,Sol,2,406.5
43958595,Felix,1,128.0
43990430,Bronte,1,190.0
43990861,Elsbeth,1,250.0
44025751,Paulien,1,180.0
44051824,Brigitte,2,69.5
44064472,Eline,1,288.0
44101133,Floortje,1,
44142360,Tes,1,140.0
44153072,Ebm,1,380.0
44155340,Anna,1,280.0
44155351,Justus,1,
44164904,Willemijn,1,350.0
44168250,Holiday,3,98.33
44173035,Naomi,1,
44233937,Buket,1,
44238212,Ben,1,
44261218,Reinier,1,270.0
44276500,Gil,1,
44330453,Evgeny,1,
44339987,Laura,1,143.0
44346450,Anna Sofia-Magdalena Elisabeth,1,303.0
44367249,David,1,200.0
44370603,Manon,1,222.0
44377859,Tjerk,1,
44419971,Kiek,1,130.0
44427343,Mathijs,1,
44427893,Manja,1,216.0
44447478,Laurette,1,150.0
44450371,Sandra,1,200.0
44493188,Francois,1,222.0
44551731,Rocio De Los Milagros,1,64.0
44592823,Idris,1,121.0
44599612,Ingrid,1,400.0
44648174,Juliette,1,
44679138,Aaron,1,216.0
44723950,Marianne,1,
44725462,Merel,1,189.0
44747079,Sofia,1,
44752834,Benjamin,1,
44770262,Mieke,2,105.0
44771046,Carlijn,1,177.0
44826218,Mirjam,1,123.0
44853544,Evelien,1,183.0
44859839,Margot,1,276.0
44867480,Anna,1,
44872434,Reinier,1,227.0
44946885,Harm,1,252.0
44991926,Thomas,1,
45015998,Niels,1,
45057037,Alexandra,1,
45188306,Suzanne,1,300.0
45194167,Sophie And Bas,1,
45197116,Ivory,1,294.0
45213478,Sharifa,1,
45218469,Emma,1,
45254035,Jasmin,1,
45267217,Ornela,2,214.5
45281891,Toby,1,
45354532,Sjors,1,
45376468,Isabel,1,
45395382,Marina,1,
45427595,Jasper,1,315.0
45434870,Joost,1,
45457981,Catharina,1,
45498878,Martijn,1,214.0
45502908,Indigo,1,
45507360,Mike,1,108.0
45515352,Maaike Maria,1,179.0
45527837,Noah,1,550.0
45579885,Joost,1,
45588903,Gina,1,203.0
45612260,Nicky,1,
45655021,Astrid,1,127.0
45680733,Sake,1,139.0
45681806,Galit,1,
45725667,Tess,1,163.0
45728982,Willemine,1,
45759359,Remy,1,142.0
45791220,Gracilia,1,
45863923,Jan Willem,1,
45875373,Martijn,1,167.0
45875453,Tony,1,271.0
45881033,Marc,1,
45891368,Sas,1,125.0
45914611,Remi,1,
45917375,Marloes,1,
45934042,Malaika,1,
45964527,Eduard,1,
45969455,Sebastiaan,2,302.0
45989144,Elske,1,
45996789,Christina,1,
46019252,Deborah,1,383.0
46076562,Renata,1,160.0
46077789,Sanne,1,
46104716,Hadewijch,1,181.0
46125160,Wiebke,1,300.0
46161497,Anna En John,1,385.0
46166546,Edu,1,
46169606,Maaike,1,
46173567,Karola,1,198.0
46214474,Jimmy,1,245.0
46214759,Sophie,1,212.0
46231154,Marrit,1,
46231444,Eke,1,
46281957,Tunacan,1,265.0
46297255,Eva,1,
46361422,Iris,1,150.0
46398164,Anissa,1,147.0
46414478,Saba,1,
46433878,Nicole,2,
46439693,Laura,1,275.0
46451368,Barbara,1,248.0
46465739,Gabriel,1,
46466691,Maja,1,218.0
46522961,Jikke,1,
46536635,Selma,1,
46553770,Kaya,1,338.0
46607226,Anil,1,
46613723,Joost,1,
46643228,Laetitia,1,695.0
46678225,Siegfried,1,295.0
46678522,Thea,1,
46683710,David,1,120.0
46685845,Michiel,1,
46691672,Eva & Kobe,5,1555.0
46693044,Romy,1,
46697571,Artem,1,125.0
46714808,Job,1,287.0
46775636,Sahar,1,
46779856,Remco,1,340.0
46826145,Willem,1,
46836221,Vítor Vasco,1,146.0
46873408,Floortje,1,
46878277,Melvin,1,357.0
46924238,Maud,1,
46926830,Jan,1,118.0
46931135,Fabiana,1,196.0
46964410,Joost,1,146.0
47009876,Siem,1,
47014063,Jaleesa,1,
47021452,Louise,1,130.0
47034217,Aleida,1,
47042751,Karel,1,
47081811,Karin,1,
47087729,Luca,1,
47158198,Adelle,1,
47173256,Joanne,1,400.0
47179858,Mineke,1,
47205615,Edgar,1,350.0
47259616,Johannes,1,225.0
47264521,Nanda En Arno,1,464.0
47265643,Magali,1,
47300580,Amir,1,170.0
47315066,Anouk,1,136.0
47327829,Ghislaine,1,200.0
47343375,Gijs,1,271.0
47343985,Luka,1,
47362292,Floris,2,392.0
47366530,Lize,1,250.0
47384867,Titia,1,
47389074,Rutger,2,291.0
47391764,Kasper,1,
47410242,Anna,1,
47439090,Esther,1,239.0
47527853,Lieke,1,203.0
47544121,Francis Chantal,1,146.0
47609410,Dorien,1,284.0
47611301,Fransje,1,540.0
47612725,Merel,1,277.0
47683286,Antje,1,125.0
47691349,Meike,1,
47700753,Maran,1,113.0
47751169,Rutger,1,
47770842,Sven,1,
47780085,Ioannis,1,176.0
47816268,Juul,1,500.0
47819385,Frank,1,447.0
47826218,Coen,1,162.0
47828975,Celeste,1,333.0
47908279,Jacqueline,1,
47924450,Nikki,1,238.0
47965281,Willem,1,
47981094,Job,1,287.0
47990450,Fleur,1,
48033992,Loek,1,577.0
48041456,Tom,1,240.0
48056984,Michel,1,
48057380,Rachida,1,114.0
48137304,Samuel,1,154.0
48141941,Simone,1,442.0
48222698,Glenn,1,275.0
48267410,Guillaume,1,200.0
48307910,Victoria,1,
48335755,Ingrid,1,400.0
48365453,Sofi,1,338.0
48388216,Otto,2,
48390830,Max,1,
48393133,Thijs,1,
48479869,Anne-Jan,1,
48480883,Giovanni,2,308.5
48510493,Esper,1,270.0
48542729,Abel,1,
48549839,Helen,1,155.0
48582599,Gang,1,179.0
48599375,Francisco,1,246.0
48658753,Jona,1,
48673231,Estanislao,1,380.0
48679771,Britt,1,
48703385,Rowan,2,413.5
48735051,Maria,1,650.0
48748271,Wybe,1,
48790899,Egbert,1,111.0
48791190,Linde,1,190.0
48791845,Kate,1,269.0
48842488,Jan,1,
48924726,Veerle,1,358.0
48992735,Emma,1,243.0
49012308,Marlies,1,
49026622,Maaike,1,
49066415,Nancy,1,
49078267,Mark,2,328.0
49086056,Roy,1,
49092096,Philip,1,
49101753,Roos,1,
49111715,Jasper,1,316.0
49145624,Nick,1,
49167762,Harmen,1,
49176032,Huub,2,293.0
49189764,Jan Paul,1,356.0
49225914,Clara,1,
49265961,Joris,1,351.0
49271865,Koen,1,
49315165,Karel,1,
49323127,Marthinus,1,179.0
49342601,Agustina,1,281.0
49365416,Esra,1,
49392640,Lennard,1,
49397271,Julie,1,128.0
49402797,Matthew,1,
49419094,Marrit,1,56.0
49467463,Els,1,161.0
49475014,Minouque,1,
49485203,Maud,1,100.0
49485437,Merijn,1,
49538851,Machteld,1,
49568786,Orhan,1,509.0
49571040,Mateusz,1,
49601495,Sandro,1,
49615140,Daniel,1,
49618926,Joris,1,
49623828,Andrea,1,
49686797,Berend,1,408.0
49693792,Edward,1,
49699338,Laurien,1,180.0
49768032,Menno,1,399.0
49785733,Marco,1,
49804687,Willem En Anaatje,1,
49846186,Marius,1,
49847642,Teresa,1,
49853441,Eva,1,138.0
49854487,Floortje,1,
49858446,Janna Dicky Henderika,1,315.0
49858484,Anne,1,235.0
49870724,Klaas,1,
49909303,Sarah,1,185.0
49920212,Karen,1,
49926649,Leon,1,158.0
49929708,Naomi,1,188.0
50024993,Sharon,1,190.0
50077006,Amber,1,
50143554,Bjørn,1,
50161095,Lisa,1,
50178581,Laura,1,167.0
50186992,Casper,1,
50257932,Lucca,1,
50268303,Nicolai,1,168.0
50271149,Vivian,1,210.0
50276818,Nadine,1,
50300599,Evgeniia,2,
50308833,Eva,1,225.0
50310186,Valentina,1,270.0
50335425,Juke,1,
50353688,Tim,1,
50369989,Derek,1,129.0
50395694,Leo,1,342.0
50395887,Fereshteh,1,412.0
50447598,Tom,1,
50454268,Maartje Adrienne Desiree,1,189.0
50459704,Beril,1,
50510716,Rebecca,1,137.0
50519087,Femke,1,
50597448,Gisselle,1,165.0
50627546,Fleur,1,320.0
50629075,Caro,1,
50640617,Gregorio,1,171.0
50647774,Marius,1,
50655326,Miguel,1,
50739144,Miranda,1,
50753509,Frank,1,94.0
50808412,Daphne,1,
50810324,Maud,1,
50838355,Mathilde,1,
50874564,Sara,1,
50886880,Sissi,1,249.0
50894032,Marnix,1,204.0
50899983,Carel,1,225.0
50901565,Jasper,1,777.0
50904502,Elisabeth Magdalena,1,160.0
50940688,Emmelien,1,215.0
51052375,Bodine,1,137.0
51153888,Bob,1,602.0
51215390,Frank,1,
51218995,Dennis,1,
51222903,Matthijs,1,
51226655,Loesje,1,
51258589,Babs,1,176.0
51288841,Mark Jan,1,391.0
51307295,Ellen,1,
51333509,Loran,1,
51338876,Koko,1,270.0
51341087,Arie,1,203.0
51342853,Jamal,1,309.0
51368565,Sanne,1,
51403934,Anne,1,653.0
51406807,Alex,1,
51416764,Claudia,1,
51417388,Scott,1,
51432601,Bibi,1,207.0
51476382,Paula,1,
51485781,Vital,3,157.67
51485970,Yvette,1,
51489517,Milan,1,176.0
51565809,Esther,1,
51582943,Bart,1,
51583575,Sarah,1,219.0
51604959,Linda,1,173.0
51640884,Marlies,1,
51660367,Ivo,1,160.0
51672912,Tim,1,
51717734,Magdalena,1,
51729198,Lisa,1,189.0
51757785,Matthijs,1,
51758224,Zheng,1,271.0
51780662,Koen,1,
51802563,Jose,1,
51813273,Noud,1,
51817309,Monique,1,
51821132,Martijn,1,190.0
51833998,Willemijn,1,588.0
51848909,Harmen,1,
51882099,Emma,1,315.0
51929438,Mathijs,1,233.0
51940131,Simon,1,
51946366,Nina,1,228.0
52020496,Rogier,1,255.0
52020511,Jaime,1,
52032421,Willem,1,145.0
52048755,Emma,2,
52072269,Njord,1,
52095006,Ana,1,231.0
52102765,Joyce,1,247.0
52154084,Marianne,1,
52154345,Stijn,1,
52159879,Sjoerd,1,
52180905,Vincent,3,225.67
52206393,Hafida,1,
52217378,Sonny,1,
52241312,Maria,1,249.0
52266860,Mees,1,
52282052,Finn,1,160.0
52301883,Elin,2,292.0
52331031,Florentijn,1,340.0
52332359,Jorge,1,180.0
52334546,Rik,1,244.0
52417797,Rinze,2,292.5
52423702,Ro,2,360.0
52446479,Lisa,1,
52498834,Vincent,1,
52513603,Anna,1,
52548458,David,1,122.0
52557385,Eric,1,
52628502,Jorrit,2,245.0
52628715,Jorrit,1,197.0
52681711,Maaike,1,164.0
52734086,Arjan Christiaan Johannes,1,191.0
52753693,Maaike,1,470.0
52765495,Levar,1,251.0
52775757,Philippine,1,269.0
52851370,Rob,2,
52939374,Sophie,1,500.0
53005025,Haenk,1,85.0
53014399,Christiaan,1,
53016863,Annamaria,1,284.0
53031914,Isca,1,100.0
53033702,Claire,1,311.0
53036810,E,1,
53041005,Jo Anne Agnes Maria,1,111.0
53052270,Thijmen,1,
53066913,Etti,1,193.0
53070337,Antonius,1,
53124410,Marcus,1,
53134591,Petra,1,
53134624,Bei,1,
53155819,Tessa & Somesh,1,
53180393,Anne,1,
53187932,Emma,1,
53203726,Mariska,1,109.0
53267111,Nadine,1,
53304017,Erwin,1,
53335715,Silvie,1,
53429551,Cécile,1,
53439431,Marc,1,282.0
53465952,Michiel,2,
53472727,Duygu,1,428.0
53547478,Emilie,1,253.0
53568111,Noortje,1,240.0
53598429,Leontien,1,266.0
53635540,Sietze,1,
53681896,Dana,1,
53692197,Lasca,2,172.0
53724517,Sophia,1,
53730026,Eveline,1,
53734444,Kim & Daniel,1,
53748107,Olivia,1,
53826158,Chris,1,250.0
53829324,Leonardo,1,123.0
53895384,Yvonne,1,
53946798,Jacobine,1,450.0
53959654,Jamey,1,
53966656,Degi,1,
54024037,Noëlle,1,162.0
54024316,JooYeon,1,192.0
54024517,Paula,1,
54031948,Carolien,1,309.0
54036035,Peter,2,141.0
54038459,Maria,1,508.0
54064643,Livia,1,
54081872,Dids,1,295.0
54095989,Giscard,1,452.0
54129219,Gijs,1,227.0
54160128,Katy,1,149.0
54192987,Carien,1,
54233656,Levi,1,118.0
54326139,Marlou,1,
54352284,Nick,1,
54372334,Tess,1,315.0
54378390,Stephanie,1,
54417637,Mary,1,
54438789,Dael,1,
54474693,Diederik,1,180.0
54496746,Sjoerd,1,
54517933,Joep,1,
54579697,Ilana,1,200.0
54610484,Annelieke,1,338.0
54650636,Steyn,1,406.0
54706255,Jordan,1,257.0
54719405,Cas,1,262.0
54741810,Simona,1,
54825137,Mitrofan,1,
54869049,Mafalda,1,
54887610,Amanda,1,
54985737,Martijn,1,465.0
54996385,Michiel,1,
55012171,Merle,1,153.0
55023707,Michaela,1,
55145256,Michelle,1,170.0
55246627,Loucka,1,
55248033,Tereza,1,
55294257,Indra,1,167.0
55338353,Alex,1,156.0
55340991,Max,1,
55396183,Berendien,1,
55431828,Claire,1,
55449913,Marie,1,
55493008,Eric,1,205.0
55499045,Anna,1,270.0
55601507,Nigel,1,401.0
55631056,David,1,
55655801,Wicher,1,
55661548,Sebastiaan,1,
55679371,Florentine Alexandra,1,
55699215,Bouke,1,389.0
55722361,Anna Maria,1,
55794605,Margot,1,198.0
55804109,Tjeerd,1,210.0
55822548,Fabienne,1,190.0
55863637,Vera,1,
55887236,Jesse,1,135.0
55892903,Martina,1,
55895809,Dorothée,1,
55906203,Anna,1,180.0
55911617,Alco,1,314.0
55922029,Frances,1,248.0
55928779,Sandra,1,
55929478,Ingeborg,1,
55934790,Isa,1,
56007762,Olivia,1,388.0
56029653,Clay,1,
56041576,Henkjan,1,
56046911,Georgia,1,
56047639,Suzanne,1,409.0
56052576,Barbara,1,270.0
56060511,Jasper,1,282.0
56061022,Hester,1,200.0
56107337,Marlet,1,
56107825,Eva Charlotte,1,216.0
56163785,Leonora,3,139.33
56203376,Ineke,1,
56240886,Maud,1,192.0
56251661,Antonio,1,109.0
56296118,Anna,1,216.0
56319673,Suzan,1,
56324213,Cas,1,
56376958,Erik-Jan,1,
56380267,Lieve,1,
56465207,Martin,1,249.0
56502610,Charlotte,1,285.0
56572624,Maria Magdalena,1,
56661567,Tom,1,160.0
56704827,Reinier,1,
56714859,Luuk,1,
56737707,Roland,1,
56804246,Rene,1,600.0
56813183,Marlous,1,285.0
56887163,Vivianne,1,
56929281,Carlijn And Axel,1,212.0
56940150,Michael,1,240.0
56942995,Erika,1,
56949269,Jos,1,720.0
56996241,Alison,1,
56997633,Kees Vd Vooren,3,150.67
57087005,Jesper & Ellen & Yara,1,134.0
57099845,Perry,1,
57121275,Hasan,1,
57296927,Chrissy,1,213.0
57378136,Mike,2,498.5
57380890,Julia,1,192.0
57388992,Pam,1,201.0
57389758,Charlotte,1,220.0
57404411,Pablo,1,440.0
57417067,Luke,1,
57437692,Caspar,1,
57488783,Okke,1,
57543360,Ko,1,237.0
57606528,Suzan,1,523.0
57625783,Andreas,1,225.0
57628084,Ruud,2,143.0
57633563,Bernard,1,135.0
57647917,George,1,
57652742,Yuval,1,
57672439,Nienke,1,
57713633,Freya,1,202.0
57714156,Sam,1,
57721058,Leonieke,1,195.0
57723555,Liz,1,307.0
57732314,Zohair,1,
57771318,Annette,1,
57862322,Hendrik,1,
57865143,Laurens,1,815.0
57873940,Andy,1,
57909603,Tessa,1,203.0
57923528,Nicky,1,
57990070,Elianne,1,
58027511,Marloes,1,
58027595,Nana,1,
58083795,Fleur,1,181.0
58098075,Mikey,1,
58139080,Anna,1,233.0
58182517,Helena,1,183.0
58197079,Wouter,1,630.0
58198888,Cédric,1,190.0
58221692,Martijn,1,713.0
58226162,Bert,1,180.0
58288512,Jady,1,
58334007,Romina,1,
58347062,Ernst Samuel Niklaus,1,
58428526,Janeth,3,271.0
58444871,Annemarijn,1,250.0
58540762,Milou,1,
58558108,Ron,1,
58560931,Freek,1,
58599884,Nektaria,1,
58710677,Wilmer,1,205.0
58729484,Louise,1,190.0
58731418,Gheed,1,214.0
58755544,Esti,1,308.0
58778701,Jessica,1,
58813481,Stevin And Jol,1,
58813839,Celia,1,
58844918,Pauline,1,400.0
58851974,Koen,1,180.0
58898507,Allard,1,
58905282,Paul,1,
58961502,Merten,1,
58965355,Tim,1,
58983438,Elzbieta,1,288.0
59004985,Irene,1,332.0
59046701,Lily,1,
59046946,Esther,1,
59049588,Martin,1,195.0
59050185,Antonin,1,
59054356,Jeroen,1,
59112599,Dorien,1,255.0
59203614,Marie Claire,2,
59269534,Nicoline,1,
59292320,Lydia,1,
59294253,Daan,1,
59340913,Sophie,1,
59344219,Jú,1,
59360155,Rutger,1,618.0
59451716,Tom,1,
59453020,Laura,1,
59453922,Sophie,1,
59481890,Lucie,1,171.0
59491345,Dorus,1,200.0
59495096,Vivian,1,
59558791,Carolien,1,
59571427,Rosalie,1,
59579467,Eline,1,
59584355,Eliane,1,
59752419,Isabel,1,209.0
59756512,Armana,1,
59759074,Cas,2,270.0
59770686,Susan,1,400.0
59871118,Carmen,1,270.0
59886206,Dirk,1,
59888670,Tessa,1,
59899870,Rutger,1,198.0
59958793,Sanne,1,413.0
59983407,Nicolaas,1,
60030634,Maxime,1,677.0
60048976,Lucia,1,260.0
60048999,Laura,1,
60062087,Dana,1,200.0
60070666,Marie-Elle,1,
60078926,Matthijs,1,
60130328,Flip,1,275.0
60144546,Jet,1,440.0
60168271,Sven,1,
60176350,Evelien,1,225.0
60189505,Anouk,1,176.0
60190811,Thalina,1,238.0
60226519,Frederike,1,
60332116,Gabriel,1,129.0
60380681,Juliana,1,
60385193,Kevin,1,
60394903,Emil,1,
60396517,Sydney Romeny,1,
60410822,Timon,1,
60465357,Claudia,1,
60478727,Kate,1,
60533837,Leentje,1,
60587978,Stania,1,
60597482,Sacha,1,220.0
60618520,Lotte,1,
60711286,Carlijn,1,134.0
60738290,Marjolein,1,
60742303,Anne Fleur,1,145.0
60762184,Annely,1,
60954428,Sarit,1,234.0
60960917,Jurriaan,1,
60974467,Stijn,1,437.0
60974848,Aleksandra,1,171.0
61045981,Selma,1,
61051024,Sarah,1,320.0
61067558,Maarten,1,
61088514,Jacob,1,335.0
61102217,Julia,1,214.0
61115287,Floris,1,140.0
61134256,Maartje,1,
61134631,Lorenza,1,314.0
61230351,Charlotte,1,
61234861,Ahmed,1,
61302884,Sanne,2,
61362293,Bibi,1,171.0
61362329,Peter Bas,1,
61374916,Ivan,1,450.0
61401345,Ingrid,1,
61403264,E.,1,849.0
61413189,Pieter And Hanny,1,
61431813,Jerry,1,135.0
61437031,Huwan,1,140.0
61450024,Anne,1,
61492977,Durand,1,
61506345,Francijn,1,
61515383,Rens,1,193.0
61515859,Jurjen,1,
61519222,Danny,1,
61540500,Riza,1,90.0
61554931,Thibault,1,132.0
61665088,Adriaan,1,214.0
61692475,Juriaan,1,558.0
61739867,Jc,1,216.0
61743602,Danyon,1,
61749423,Ernesto,1,
61754173,Emma,1,407.0
61756104,Brendan,1,180.0
61763630,Jake,1,317.0
61763951,Cecilia,1,139.0
61766238,Emma,1,249.0
61793365,Harry,1,155.0
61805287,Jan,1,
61810862,Simone,1,345.0
61851029,Emilie,1,365.0
61943183,Mayumi,1,201.0
61966560,Bas,1,
62071989,Ilayda,1,
62079420,Stephanie,1,237.0
62104010,Ziggy,1,
62106834,Marlou,1,140.0
62110445,Esmee,1,200.0
62127910,Tobi,1,
62227831,Frank,1,131.0
62248177,Annemiek,1,
62255142,Simon,1,
62288613,Willemijn,1,
62369587,Otto,1,114.0
62378155,Pien,1,407.0
62503306,Mickey,1,
62527771,Joyce,1,
62630854,Frederique,1,
62641927,Tamás,1,
62643050,Daniel,4,106.0
62649828,Alexander,1,1000.0
62672533,Nikol,2,350.0
62678360,Menke,1,268.0
62718797,Carola,1,153.0
62728205,Manuel,1,122.0
62736311,Jonkvrouw Frédérique Pauline,1,490.0
62763212,Sébastien,1,148.0
62764200,Frits,1,
62803369,Berend,1,266.0
62803770,Sico,1,204.0
62805884,Tjerk,1,
62864652,Anne,1,
62885480,Jort,1,
62901191,Merel,1,241.0
62968975,Bas,1,350.0
62977977,Jeroen,1,
62989692,Thyago,1,88.0
63047687,Jurrian,1,
63088503,Shourya,1,163.0
63150803,Tamar,1,
63212617,Thifane,1,
63215612,Ed,1,
63253558,Elena,1,243.0
63256048,Fé,1,160.0
63345467,Daan,1,135.0
63380461,Sam,1,446.0
63459419,Hannah,1,
63472363,Luc,1,154.0
63485013,Floor,1,
63494292,Menno,1,
63522329,Joyce And Tim,1,350.0
63662335,Emily,1,
63690686,Nanja,1,645.0
63733422,Frie,1,
63794569,Sabina,1,
63841431,Megan,2,
63852364,Diederik,1,310.0
63885574,Tomas,1,
63914391,Helen,1,150.0
63916400,Foke,1,214.0
63930115,Dennis,1,357.0
63939811,Claire,1,
63990807,Cara,1,198.0
64003564,Fabienne,1,315.0
64014525,Pieter,1,176.0
64076052,Frank,1,
64164169,Eva,1,181.0
64172873,Fran,1,
64207968,Carolien,1,212.0
64281686,Elske,1,89.0
64291739,Arko,1,
64390665,Wietske,1,191.0
64476615,Katinka Elisabeth,1,112.0
64497592,Carmen,1,
64548360,Miriam,1,
64595553,Shary,1,
64596266,Henkk,1,79.0
64603308,Mitchell,1,
64614826,Louise,1,
64641365,Nikkie,1,163.0
64676158,Pim,1,
64707171,Maarten,1,225.0
64727714,Eva,1,220.0
64738992,Pim,1,110.0
64754441,Ignatius Cornelis Joannes,1,90.0
64761891,Lisa,2,85.0
64767334,Annette,1,
64795103,Larissa,1,
64797879,Leonie,1,135.0
64855048,Lena,1,
64873933,Marciel,1,1498.0
64894496,Laurent,1,142.0
64907803,Constanza,1,
64908066,Merve,1,
65013030,Judith,1,
65034720,Yannick,1,
65039144,Rafael,1,127.0
65048017,Stefan,1,
65072965,Dax,1,150.0
65114499,Kim,1,808.0
65123278,Anna,1,248.0
65129255,Tolis,1,
65197801,Julie,1,207.0
65198722,Elsje,1,
65201088,Lopa,1,
65203498,Titus,1,100.0
65207854,David,1,180.0
65229838,Linet,1,
65239215,Martin,1,
65307217,Jan,1,99.0
65313645,Reinier,1,
65337161,Erik,1,
65404297,Otto,1,270.0
65450137,Kerri,1,173.0
65450895,Jim,1,159.0
65455545,Claire,1,250.0
65508300,Dirk,1,123.0
65511298,Sanne,1,250.0
65551489,Isabelle,1,379.0
65611171,Bente,1,115.0
65641806,Wouter,1,180.0
65712770,Martina,1,
65714025,Mariska,1,
65714125,Celine,1,
65781345,Juliette,1,348.0
65859911,Jooske,1,
65888777,Lisa,1,193.0
65931436,Madison,1,193.0
65955639,Dian,1,
66043587,Marjoleine,1,800.0
66058009,Roos,1,141.0
66093927,Lisanne,1,
66115967,Muriel,1,
66177483,Marina,1,273.0
66231972,Sebastiaan,1,221.0
66324661,Alice,1,
66367490,Ilse,1,431.0
66377477,Fabio,2,
66493208,Noortje,1,
66590032,Margret,1,
66590751,Natalia,1,
66600773,Bente,1,262.0
66687248,Martijn,1,200.0
66691578,Mirjam,1,107.0
66723944,Kieke,1,305.0
66729799,Patrick,1,250.0
66800435,Maarten,1,
66817978,Karen,1,523.0
66881898,Joanne,1,
66882400,Doortje,1,262.0
66890008,Anthony,1,
66939322,Celine,1,339.0
67016747,Ghislaine,1,
67037730,Christiaan,1,180.0
67046252,Laurens,2,228.5
67055401,Eliane,1,285.0
67070018,Thomas,1,
67076282,Jessica,1,122.0
67152876,Behzad,1,
67171484,Stephanie,1,
67186872,Caroline,1,468.0
67236983,Mary,1,
67250103,Niko,1,
67253919,Marilia,1,284.0
67323136,Luc En Liske,1,
67323192,Joli-Coeur,1,
67340012,Max,1,187.0
67438219,Aldo,1,
67446657,Else,1,
67497550,Sander,1,276.0
67529563,Josip,1,180.0
67546385,Sophie,1,180.0
67551275,James,1,307.0
67566168,Sophie,1,451.0
67602451,Patrick,1,
67605189,Maaike,1,
67620080,Valery,1,171.0
67628727,Emile,1,220.0
67683148,Selva,1,
67689142,Sylvie,1,
67700933,Maud,1,
67706342,Jelle,1,149.0
67717531,Svea,1,
67729845,Willem,2,151.0
67761143,Lucas,1,
67769538,Ilse,1,
67775788,Thirza,1,189.0
67777772,Anita,1,156.0
